State,Year,Month,Number of Disconnections,Total Connections,Disconnection Rate,code
Virginia,2016,December,7362,4362218,0.001687674,VA
Virginia,2016,February,17976,4328632,0.004152813,VA
Virginia,2016,January,6752,4270453,0.001581097,VA
Virginia,2016,July,18057,4357145,0.004144227,VA
Virginia,2016,June,23965,4329410,0.005535396,VA
Virginia,2016,March,31610,4330741,0.007298982,VA
Virginia,2016,May,29232,4334925,0.006743369,VA
Virginia,2016,November,15894,4350640,0.003653256,VA
Virginia,2016,October,23386,4355136,0.005369752,VA
Virginia,2016,September,27128,4361893,0.006219318,VA
Virginia,2017,April,20483,3886880,0.005269779,VA
Virginia,2017,August,30147,3915223,0.007699945,VA
Virginia,2017,December,7863,3921626,0.002005036,VA
Virginia,2017,February,17500,3887026,0.004502157,VA
Virginia,2017,January,15236,3880095,0.003926708,VA
Virginia,2017,July,20777,3920852,0.005299103,VA
Virginia,2017,June,30746,3902733,0.007878069,VA
Virginia,2017,March,19746,3887160,0.005079801,VA
Virginia,2017,May,27244,3896509,0.0069919,VA
Virginia,2017,November,18400,3914605,0.004700347,VA
Virginia,2017,October,25868,3916457,0.006604949,VA
Virginia,2017,September,23339,3919528,0.005954544,VA
Virginia,2018,April,28105,4453750,0.006310413,VA
Virginia,2018,August,35654,4471831,0.00797302,VA
Virginia,2018,December,14762,4434755,0.003328707,VA
Virginia,2018,February,18833,4456232,0.004226216,VA
Virginia,2018,January,9234,4462532,0.002069229,VA
Virginia,2018,July,31572,4430172,0.007126586,VA
Virginia,2018,June,27429,4470857,0.006135065,VA
Virginia,2018,March,13675,4454422,0.003069983,VA
Virginia,2018,May,29675,4457473,0.006657359,VA
Virginia,2018,November,26942,4464023,0.006035363,VA
Virginia,2018,October,36782,4469822,0.008228963,VA
Virginia,2018,September,29001,4470468,0.00648724,VA
Virginia,2019,April,36776,4477096,0.008214253,VA
Virginia,2019,August,28570,4515805,0.006326668,VA
Virginia,2019,December,18221,4456105,0.004088997,VA
Virginia,2019,February,28501,4467951,0.006378987,VA
Virginia,2019,January,20660,4374196,0.004723154,VA
Virginia,2019,July,28498,4509525,0.006319513,VA
Virginia,2019,June,32345,4465176,0.007243835,VA
Virginia,2019,March,25558,4491397,0.005690434,VA
Virginia,2019,May,35065,4440288,0.00789701,VA
Virginia,2019,November,22504,4503945,0.004996509,VA
Virginia,2019,October,32391,4509886,0.007182221,VA
Virginia,2019,September,27870,4520965,0.006164613,VA
Virginia,2020,April,27,4499342,6.00E-06,VA
Virginia,2020,August,0,4542057,0,VA
Virginia,2020,December,31,4539936,6.83E-06,VA
Virginia,2020,February,20365,4498012,0.004527556,VA
Virginia,2020,January,14252,4467425,0.003190205,VA
Virginia,2020,July,0,4522228,0,VA
Virginia,2020,June,0,4528394,0,VA
Virginia,2020,March,12390,4504689,0.002750467,VA
Virginia,2020,May,2,4511325,4.43E-07,VA
Virginia,2020,November,15,4557763,3.29E-06,VA
Virginia,2020,October,25,4530132,5.52E-06,VA
Virginia,2020,September,0,4538662,0,VA
Virginia,2021,April,86,4540467,1.89E-05,VA
Virginia,2021,August,30,4559690,6.58E-06,VA
Virginia,2021,December,14748,4573790,0.003224459,VA
Virginia,2021,February,0,4531033,0,VA
Virginia,2021,January,0,4527361,0,VA
Virginia,2021,July,53,4552598,1.16E-05,VA
Virginia,2021,June,62,4551378,1.36E-05,VA
Virginia,2021,March,0,4536792,0,VA
Virginia,2021,May,42,4547017,9.24E-06,VA
Virginia,2021,November,5472,4566656,0.001198251,VA
Virginia,2021,October,2713,4563581,0.000594489,VA
Virginia,2021,September,821,4559184,0.000180076,VA
Virginia,2022,April,25553,4002136,0.00638484,VA
Virginia,2022,August,26094,3921084,0.006654792,VA
Virginia,2022,December,21659,3836343,0.005645741,VA
Virginia,2022,February,20183,4075362,0.004952443,VA
Virginia,2022,January,3728,4073700,0.000915139,VA
Virginia,2022,July,25785,4080187,0.006319563,VA
Virginia,2022,June,32395,4078018,0.00794381,VA
Virginia,2022,March,27950,4076700,0.006856036,VA
Virginia,2022,May,29868,4076543,0.007326796,VA
Virginia,2022,November,29283,3830915,0.007643866,VA
Virginia,2022,October,37320,4277126,0.008725485,VA
Virginia,2022,September,24556,3923422,0.006258822,VA
Virginia,2023,February,34769,3834586,0.009067211,VA
Virginia,2023,January,34871,3815607,0.009139044,VA
Washington,2010,April,886,21395,0.041411545,WA
Washington,2010,August,792,21400,0.037009346,WA
Washington,2010,December,721,21611,0.033362639,WA
Washington,2010,February,932,21261,0.043836132,WA
Washington,2010,January,933,21252,0.04390175,WA
Washington,2010,July,687,21423,0.032068338,WA
Washington,2010,June,895,21379,0.041863511,WA
Washington,2010,March,1021,21357,0.04780634,WA
Washington,2010,May,719,21402,0.033594991,WA
Washington,2010,November,741,21549,0.034386746,WA
Washington,2010,October,786,21532,0.036503808,WA
Washington,2010,September,878,21428,0.040974426,WA
Washington,2011,April,1199,21739,0.055154331,WA
Washington,2011,August,1223,21765,0.056191133,WA
Washington,2011,December,1091,21890,0.04984011,WA
Washington,2011,February,686,21692,0.031624562,WA
Washington,2011,January,885,21665,0.040849296,WA
Washington,2011,July,1234,21770,0.056683509,WA
Washington,2011,June,1313,21762,0.060334528,WA
Washington,2011,March,1050,21711,0.048362581,WA
Washington,2011,May,1203,21755,0.055297633,WA
Washington,2011,November,1243,21821,0.056963476,WA
Washington,2011,October,1038,21838,0.047531825,WA
Washington,2011,September,1254,21777,0.057583689,WA
Washington,2012,April,951,22099,0.043033621,WA
Washington,2012,August,925,22266,0.04154316,WA
Washington,2012,December,749,22179,0.033770684,WA
Washington,2012,February,918,21929,0.041862374,WA
Washington,2012,January,703,21924,0.032065317,WA
Washington,2012,July,925,22229,0.041612308,WA
Washington,2012,June,981,22205,0.044179239,WA
Washington,2012,March,957,21990,0.043519782,WA
Washington,2012,May,1058,22123,0.047823532,WA
Washington,2012,November,863,22280,0.038734291,WA
Washington,2012,October,1050,22313,0.047057769,WA
Washington,2012,September,933,22284,0.041868605,WA
Washington,2013,April,1004,22473,0.044675833,WA
Washington,2013,August,870,22717,0.03829731,WA
Washington,2013,December,701,22847,0.030682365,WA
Washington,2013,February,790,22342,0.035359413,WA
Washington,2013,January,963,22307,0.043170305,WA
Washington,2013,July,1008,22705,0.044395508,WA
Washington,2013,June,879,22660,0.038790821,WA
Washington,2013,March,976,22428,0.043517032,WA
Washington,2013,May,1080,22538,0.04791907,WA
Washington,2013,November,783,22830,0.034296978,WA
Washington,2013,October,959,22821,0.042022698,WA
Washington,2013,September,843,22749,0.037056574,WA
Washington,2014,April,1141,23061,0.049477473,WA
Washington,2014,August,836,23326,0.035839835,WA
Washington,2014,December,807,23360,0.034546233,WA
Washington,2014,February,711,22880,0.031075175,WA
Washington,2014,January,1143,22867,0.049984694,WA
Washington,2014,July,1011,23331,0.043332905,WA
Washington,2014,June,912,23218,0.039279869,WA
Washington,2014,March,942,22971,0.041008228,WA
Washington,2014,May,976,23172,0.0421198,WA
Washington,2014,November,613,23393,0.02620442,WA
Washington,2014,October,975,23393,0.041679135,WA
Washington,2014,September,851,23395,0.036375294,WA
Washington,2015,April,995,23463,0.042407194,WA
Washington,2015,August,783,23691,0.033050526,WA
Washington,2015,December,803,23768,0.033784921,WA
Washington,2015,February,885,23471,0.037706105,WA
Washington,2015,January,1084,23427,0.046271396,WA
Washington,2015,July,814,23726,0.034308354,WA
Washington,2015,June,852,23690,0.035964542,WA
Washington,2015,March,1011,23552,0.042926291,WA
Washington,2015,May,943,23561,0.040023768,WA
Washington,2015,November,641,23682,0.027066971,WA
Washington,2015,October,845,23743,0.035589437,WA
Washington,2015,September,938,23760,0.039478114,WA
Washington,2016,April,922.8333333,23857,0.038681868,WA
Washington,2016,August,1073.833333,23979,0.04478224,WA
Washington,2016,December,604.8333333,23745,0.025472029,WA
Washington,2016,February,1035.833333,23773,0.043571839,WA
Washington,2016,January,962.8333333,23739,0.040559136,WA
Washington,2016,July,1018.833333,24000,0.042451389,WA
Washington,2016,June,1156.833333,23904,0.048394969,WA
Washington,2016,March,1149.833333,23685,0.0485469,WA
Washington,2016,May,963.8333333,23885,0.040353081,WA
Washington,2016,November,1065.833333,23686,0.044998452,WA
Washington,2016,October,1010.833333,23885,0.042320843,WA
Washington,2016,September,1247.833333,24087,0.051805261,WA
Washington,2017,April,956.1666667,22369,0.042745168,WA
Washington,2017,August,1100.166667,24447,0.045002113,WA
Washington,2017,December,861.1666667,24434,0.035244605,WA
Washington,2017,February,851.1666667,23918,0.035586866,WA
Washington,2017,January,981.1666667,24132,0.040658324,WA
Washington,2017,July,893.1666667,24294,0.036764908,WA
Washington,2017,June,1216.166667,24269,0.05011194,WA
Washington,2017,March,1238.166667,23798,0.052028182,WA
Washington,2017,May,1044.166667,24594,0.042456155,WA
Washington,2017,November,923.1666667,24478,0.037714138,WA
Washington,2017,October,932.1666667,24291,0.038374981,WA
Washington,2017,September,737.1666667,24110,0.030575142,WA
Washington,2018,April,1127.416667,24598,0.045833672,WA
Washington,2018,August,923.4166667,25036,0.036883554,WA
Washington,2018,December,919.4166667,24689,0.037239931,WA
Washington,2018,February,692.4166667,24358,0.028426663,WA
Washington,2018,January,966.4166667,24297,0.039775144,WA
Washington,2018,July,915.4166667,24311,0.037654423,WA
Washington,2018,June,1024.416667,24295,0.042165741,WA
Washington,2018,March,1149.416667,24101,0.047691659,WA
Washington,2018,May,1131.416667,24602,0.045988808,WA
Washington,2018,November,910.4166667,24553,0.037079651,WA
Washington,2018,October,1147.416667,24758,0.046345289,WA
Washington,2018,September,851.4166667,24708,0.03445915,WA
Washington,2019,April,1448.166667,24567,0.05894764,WA
Washington,2019,August,851.1666667,25227,0.033740305,WA
Washington,2019,December,730.1666667,25177,0.029001337,WA
Washington,2019,February,274.1666667,24846,0.01103464,WA
Washington,2019,January,1367.166667,24988,0.054712929,WA
Washington,2019,July,953.1666667,25593,0.037243257,WA
Washington,2019,June,873.1666667,24197,0.036085741,WA
Washington,2019,March,1092.166667,24899,0.043863877,WA
Washington,2019,May,1022.166667,24469,0.041773945,WA
Washington,2019,November,618.1666667,25090,0.02463797,WA
Washington,2019,October,1021.166667,25240,0.040458267,WA
Washington,2019,September,932.1666667,25294,0.036853272,WA
Washington,2020,April,89,25462,0.003495405,WA
Washington,2020,August,107,25628,0.004175121,WA
Washington,2020,December,110,26339,0.004176316,WA
Washington,2020,February,965,25283,0.038167939,WA
Washington,2020,January,950,25248,0.037626743,WA
Washington,2020,July,125,25711,0.004861732,WA
Washington,2020,June,109,25641,0.004251004,WA
Washington,2020,March,1183,25398,0.046578471,WA
Washington,2020,May,75,25650,0.002923977,WA
Washington,2020,November,79,25600,0.003085938,WA
Washington,2020,October,102,25510,0.003998432,WA
Washington,2020,September,117,25888,0.004519468,WA
Washington,2021,April,514,26227,0.019598124,WA
Washington,2021,August,177,26702,0.006628717,WA
Washington,2021,December,229,26794,0.00854669,WA
Washington,2021,February,419,26006,0.016111667,WA
Washington,2021,January,506,26025,0.019442843,WA
Washington,2021,July,157,26604,0.005901368,WA
Washington,2021,June,139,26601,0.005225367,WA
Washington,2021,March,639,26118,0.024465886,WA
Washington,2021,May,104,26334,0.003949267,WA
Washington,2021,November,320,26827,0.011928281,WA
Washington,2021,October,166,26774,0.006200045,WA
Washington,2021,September,161,26803,0.00600679,WA
Washington,2022,April,190,,,WA
Washington,2022,August,168,,,WA
Washington,2022,February,286,,,WA
Washington,2022,January,339,,,WA
Washington,2022,July,76,,,WA
Washington,2022,June,400,,,WA
Washington,2022,March,214,,,WA
Washington,2022,May,399,,,WA
Washington,2022,October,0,,,WA
Washington,2022,September,221,,,WA
"Washington, D.C.",2005,April,806,139451,0.005779808,DC
"Washington, D.C.",2005,August,1147,136062,0.00842998,DC
"Washington, D.C.",2005,December,43,139433,0.000308392,DC
"Washington, D.C.",2005,February,38,139971,0.000271485,DC
"Washington, D.C.",2005,January,67,139087,0.000481713,DC
"Washington, D.C.",2005,July,749,136673,0.005480234,DC
"Washington, D.C.",2005,June,966,137371,0.007032052,DC
"Washington, D.C.",2005,March,125,140360,0.000890567,DC
"Washington, D.C.",2005,May,1078,138102,0.007805825,DC
"Washington, D.C.",2005,November,626,138316,0.004525868,DC
"Washington, D.C.",2005,October,483,136935,0.003527221,DC
"Washington, D.C.",2005,September,430,135980,0.00316223,DC
"Washington, D.C.",2006,April,1004,139909,0.007176093,DC
"Washington, D.C.",2006,August,1068,137249,0.007781477,DC
